horaToma,Asset_id,A_Speed,Curr_fLevel,Curr_Temp
2017-10-04 00:09:08,279,104.300,100.000,88.000
2017-10-04 00:09:11,549,0.000,100.000,78.000
2017-10-04 00:09:22,599,7.700,98.400,74.000
2017-10-04 00:09:32,661,0.000,74.800,68.000
2017-10-04 00:10:01,317,0.000,0.000,65.000
2017-10-04 00:10:07,98,0.000,87.200,78.000
2017-10-04 00:10:11,549,0.000,100.000,78.000
2017-10-04 00:10:48,290,89.800,0.000,85.000
2017-10-04 00:10:59,217,104.300,82.000,89.000
2017-10-04 00:11:00,103,0.000,47.200,78.000
2017-10-04 00:11:22,599,68.000,99.200,78.000
2017-10-04 00:11:32,661,0.000,74.800,67.000
2017-10-04 00:03:59,217,105.500,82.000,90.000
2017-10-04 00:04:01,317,0.000,0.000,63.000
2017-10-04 00:04:08,279,101.400,100.000,84.000
2017-10-04 00:04:32,661,0.000,74.800,69.000
2017-10-04 00:04:37,301,97.600,0.000,88.000
2017-10-04 00:11:48,290,97.900,0.000,85.000
2017-10-04 00:11:50,434,17.000,100.000,70.000
2017-10-04 00:12:28,350,103.200,0.000,89.000
2017-10-04 00:13:07,667,0.000,100.000,70.000
2017-10-04 00:05:00,103,0.000,56.000,78.000
2017-10-04 00:05:17,242,0.000,0.000,53.000
2017-10-04 00:05:28,350,103.400,0.000,90.000
2017-10-04 00:05:32,493,0.000,0.000,76.000
2017-10-04 00:05:37,301,94.300,0.000,81.000
2017-10-04 00:05:48,290,101.700,0.000,82.000
2017-10-04 00:06:11,549,0.000,100.000,79.000
2017-10-04 00:13:17,242,0.000,0.000,58.000
2017-10-04 00:13:22,599,92.700,99.200,78.000
2017-10-04 00:13:28,350,104.300,0.000,85.000
2017-10-04 00:13:50,434,1.100,100.000,73.000
2017-10-04 00:13:59,217,104.300,82.000,90.000
2017-10-04 00:14:01,317,0.000,0.000,66.000
2017-10-04 00:14:37,301,59.600,0.000,83.000
2017-10-04 00:15:08,291,44.500,0.000,84.000
2017-10-04 00:15:11,549,0.000,100.000,78.000
2017-10-04 00:15:17,242,0.000,0.000,59.000
2017-10-04 00:16:01,317,0.000,0.000,67.000
2017-10-04 00:16:22,599,97.400,99.200,83.000
2017-10-04 00:16:28,350,102.800,5.600,90.000
2017-10-04 00:16:32,661,0.000,74.800,66.000
2017-10-04 00:07:07,667,0.000,100.000,71.000
2017-10-04 00:07:28,350,103.600,0.000,90.000
2017-10-04 00:07:32,493,0.000,0.000,76.000
2017-10-04 00:07:38,507,90.400,20.400,89.000
2017-10-04 00:08:00,103,0.000,50.000,78.000
2017-10-04 00:08:09,198,11.500,67.200,80.000
2017-10-04 00:08:14,188,8.500,100.000,85.000
2017-10-04 00:08:17,242,0.000,0.000,55.000
2017-10-04 00:16:48,290,102.100,0.000,86.000
2017-10-04 00:16:59,217,0.000,82.000,82.000
2017-10-04 00:17:32,661,0.000,74.800,66.000
2017-10-04 00:18:08,291,18.400,0.000,85.000
2017-10-04 00:08:22,599,37.600,100.000,76.000
2017-10-04 00:08:32,493,1.000,0.000,77.000
2017-10-04 00:08:38,507,38.700,20.400,78.000
2017-10-04 00:08:59,217,104.300,82.000,89.000
2017-10-04 00:09:09,198,10.000,63.200,79.000
2017-10-04 00:09:48,290,81.900,0.000,84.000
2017-10-04 00:18:09,198,0.000,34.000,79.000
2017-10-04 00:18:22,599,93.500,99.200,84.000
2017-10-04 00:17:14,188,25.100,100.000,78.000
2017-10-04 00:18:50,434,0.000,100.000,74.000
2017-10-04 00:19:07,98,0.000,87.600,78.000
2017-10-04 00:19:28,350,103.600,2.800,82.000
2017-10-04 00:14:38,507,101.600,20.800,88.000
2017-10-04 00:19:37,301,60.800,0.000,81.000
2017-10-04 00:19:48,290,84.800,0.000,86.000
2017-10-04 00:20:07,98,0.000,88.000,78.000
2017-10-04 00:20:14,188,85.800,100.000,85.000
2017-10-04 00:20:22,599,94.900,99.200,84.000
2017-10-04 00:10:07,667,0.000,100.000,71.000
2017-10-04 00:10:08,279,101.400,100.000,89.000
2017-10-04 00:10:32,493,2.300,0.000,77.000
2017-10-04 00:11:01,317,0.000,0.000,65.000
2017-10-04 00:11:08,279,102.100,100.000,89.000
2017-10-04 00:11:14,188,0.000,100.000,81.000
2017-10-04 00:11:28,350,104.700,0.000,89.000
2017-10-04 00:11:37,301,97.200,0.000,85.000
2017-10-04 00:12:08,279,101.000,100.000,86.000
2017-10-04 00:12:59,217,104.400,82.000,90.000
2017-10-04 00:13:01,317,0.000,0.000,66.000
2017-10-04 00:13:11,549,0.000,100.000,79.000
2017-10-04 00:21:11,549,0.000,100.000,78.000
2017-10-04 00:21:37,301,0.700,0.000,80.000
2017-10-04 00:21:50,434,5.300,100.000,75.000
2017-10-04 00:22:37,301,0.000,0.000,79.000
2017-10-04 00:23:07,98,0.000,86.800,78.000
2017-10-04 00:23:07,667,0.000,100.000,69.000
2017-10-04 00:13:37,301,98.900,0.000,83.000
2017-10-04 00:14:07,98,0.000,86.400,78.000
2017-10-04 00:14:32,493,0.000,0.000,76.000
2017-10-04 00:14:50,434,0.000,100.000,74.000
2017-10-04 00:15:01,317,0.000,0.000,67.000
2017-10-04 00:16:07,98,0.000,88.000,78.000
2017-10-04 00:16:14,188,0.000,100.000,78.000
2017-10-04 00:16:37,301,89.600,0.000,86.000
2017-10-04 00:24:32,493,0.000,0.000,77.000
2017-10-04 00:24:48,290,103.200,0.000,87.000
2017-10-04 00:25:08,291,0.000,0.000,80.000
2017-10-04 00:25:32,493,0.800,0.000,77.000
2017-10-04 00:26:07,667,0.000,100.000,69.000
2017-10-04 00:26:48,290,73.700,0.000,77.000
2017-10-04 00:26:50,434,101.200,100.000,85.000
2017-10-04 00:27:14,188,100.300,100.000,82.000
2017-10-04 00:17:01,317,0.000,0.000,67.000
2017-10-04 00:17:11,549,0.000,100.000,78.000
2017-10-04 00:18:01,317,0.000,0.000,67.000
2017-10-04 00:18:07,98,0.000,88.000,78.000
2017-10-04 00:18:17,242,0.000,0.000,60.000
2017-10-04 00:28:48,290,16.700,0.000,77.000
2017-10-04 00:29:07,98,0.000,87.600,78.000
2017-10-04 00:29:14,188,100.300,100.000,83.000
2017-10-04 00:19:32,493,0.000,0.000,76.000
2017-10-04 00:20:01,317,0.000,0.000,68.000
2017-10-04 00:29:22,599,0.000,98.400,73.000
2017-10-04 00:29:59,217,104.700,82.000,85.000
2017-10-04 00:30:08,291,0.000,0.000,80.000
2017-10-04 00:20:50,434,0.000,100.000,74.000
2017-10-04 00:21:08,291,29.100,0.000,81.000
2017-10-04 00:20:39,507,96.000,20.000,81.000
2017-10-04 00:21:48,290,102.800,0.000,89.000
2017-10-04 00:21:59,217,80.100,82.000,87.000
2017-10-04 00:22:01,317,0.000,0.000,68.000
2017-10-04 00:22:28,350,89.300,3.600,87.000
2017-10-04 00:22:32,493,4.000,0.800,77.000
2017-10-04 00:23:08,291,0.000,0.000,81.000
2017-10-04 00:23:14,188,97.600,100.000,84.000
2017-10-04 00:23:50,434,55.100,100.000,79.000
2017-10-04 00:24:37,301,0.000,0.000,80.000
2017-10-04 00:24:59,217,104.300,82.000,90.000
2017-10-04 00:25:17,242,0.000,0.000,63.000
2017-10-04 00:25:28,350,101.100,3.200,84.000
2017-10-04 00:25:30,661,0.000,94.400,61.000
2017-10-04 00:25:59,217,104.000,82.000,87.000
2017-10-04 00:26:07,98,0.000,88.000,78.000
2017-10-04 00:26:08,291,0.000,0.000,79.000
2017-10-04 00:30:50,434,95.300,100.000,85.000
2017-10-04 00:31:37,301,0.000,0.000,80.000
2017-10-04 00:31:50,434,90.500,100.000,84.000
2017-10-04 00:32:28,350,103.200,0.000,86.000
2017-10-04 00:32:48,290,68.800,0.000,79.000
2017-10-04 00:33:14,188,100.700,100.000,81.000
2017-10-04 00:24:39,507,89.300,21.200,78.000
2017-10-04 00:34:14,188,100.800,100.000,81.000
2017-10-04 00:34:17,242,0.000,0.000,66.000
2017-10-04 00:26:39,507,93.000,21.600,91.000
2017-10-04 00:27:39,507,88.400,21.600,89.000
2017-10-04 00:36:17,242,0.000,0.000,67.000
2017-10-04 00:30:39,507,98.100,21.200,74.000
2017-10-04 00:31:39,507,97.200,21.600,75.000
2017-10-04 00:32:39,507,93.200,20.800,76.000
2017-10-04 00:37:17,242,0.000,0.000,67.000
2017-10-04 00:37:28,350,103.600,1.600,87.000
2017-10-04 00:27:01,317,0.000,0.000,69.000
2017-10-04 00:27:07,98,0.000,87.600,78.000
2017-10-04 00:27:37,301,0.000,0.000,80.000
2017-10-04 00:28:01,317,0.000,0.000,69.000
2017-10-04 00:28:37,301,0.000,0.000,80.000
2017-10-04 00:28:59,217,104.000,82.000,89.000
2017-10-04 00:29:11,661,0.000,100.000,62.000
2017-10-04 00:29:28,350,103.600,0.000,87.000
2017-10-04 00:38:22,599,97.100,99.200,77.000
2017-10-04 00:38:37,301,92.200,0.000,85.000
2017-10-04 00:38:48,290,103.100,0.000,82.000
2017-10-04 00:30:59,217,104.600,82.000,85.000
2017-10-04 00:31:07,98,0.000,88.000,78.000
2017-10-04 00:31:08,291,0.000,0.000,79.000
2017-10-04 00:31:22,599,0.000,99.200,73.000
2017-10-04 00:31:48,290,0.000,0.000,77.000
2017-10-04 00:32:07,98,0.000,88.000,78.000
2017-10-04 00:39:17,242,0.000,0.000,67.000
2017-10-04 00:39:37,507,22.900,22.000,78.000
2017-10-04 00:40:07,667,0.000,100.000,68.000
2017-10-04 00:41:37,507,51.400,21.600,76.000
2017-10-04 00:41:48,290,103.200,0.000,83.000
2017-10-04 00:39:07,279,90.500,100.000,84.000
2017-10-04 00:42:22,599,96.800,99.200,79.000
2017-10-04 00:43:14,188,98.600,100.000,89.000
2017-10-04 00:43:22,599,95.800,99.200,79.000
2017-10-04 00:33:50,434,48.200,100.000,86.000
2017-10-04 00:25:39,507,88.000,21.600,82.000
2017-10-04 00:35:28,350,103.800,0.000,87.000
2017-10-04 00:35:37,301,93.100,0.000,83.000
2017-10-04 00:36:22,599,35.000,99.200,73.000
2017-10-04 00:33:37,507,98.300,21.200,77.000
2017-10-04 00:34:37,507,84.700,21.600,77.000
2017-10-04 00:36:37,301,101.000,0.000,83.000
2017-10-04 00:36:37,507,0.000,22.000,79.000
2017-10-04 00:36:48,290,62.800,0.000,77.000
2017-10-04 00:37:14,188,100.300,100.000,84.000
2017-10-04 00:45:22,599,98.600,97.600,81.000
2017-10-04 00:45:28,350,103.600,1.200,89.000
2017-10-04 00:37:50,434,55.000,100.000,82.000
2017-10-04 00:38:17,242,0.000,0.000,67.000
2017-10-04 00:46:08,279,62.000,100.000,80.000
2017-10-04 00:46:25,317,0.000,0.000,66.000
2017-10-04 00:46:28,350,96.600,0.000,87.000
2017-10-04 00:46:37,301,66.200,0.000,78.000
2017-10-04 00:46:38,507,74.400,22.000,76.000
2017-10-04 00:46:48,290,6.600,0.000,81.000
2017-10-04 00:47:08,279,63.100,100.000,78.000
2017-10-04 00:47:14,188,100.700,100.000,87.000
2017-10-04 00:47:37,301,76.000,0.000,82.000
2017-10-04 00:47:38,507,75.600,21.600,77.000
2017-10-04 00:38:32,493,0.000,2.000,78.000
2017-10-04 00:49:32,493,1.500,0.000,77.000
2017-10-04 00:49:38,507,18.800,20.800,78.000
2017-10-04 00:51:50,434,101.500,100.000,83.000
2017-10-04 00:52:08,279,86.200,100.000,86.000
2017-10-04 00:40:14,188,100.300,100.000,83.000
2017-10-04 00:17:08,279,91.400,100.000,88.000
2017-10-04 00:40:28,350,103.600,0.000,89.000
2017-10-04 00:40:37,507,71.600,21.600,82.000
2017-10-04 00:40:48,290,103.200,0.000,83.000
2017-10-04 00:28:07,279,52.300,100.000,81.000
2017-10-04 00:40:59,217,104.700,82.000,87.000
2017-10-04 00:41:07,667,0.000,100.000,68.000
2017-10-04 00:41:28,350,103.600,0.000,87.000
2017-10-04 00:41:37,301,101.700,0.000,86.000
2017-10-04 00:41:50,434,100.100,100.000,86.000
2017-10-04 00:42:17,242,0.000,0.000,68.000
2017-10-04 00:41:08,279,90.300,100.000,75.000
2017-10-04 00:43:32,493,0.000,0.000,76.000
2017-10-04 00:43:37,301,100.300,0.000,86.000
2017-10-04 00:44:17,242,0.000,0.000,69.000
2017-10-04 00:44:50,434,81.900,100.000,85.000
2017-10-04 00:01:32,661,0.000,74.800,70.000
2017-10-04 00:45:50,434,81.300,100.000,86.000
2017-10-04 00:44:08,279,88.500,100.000,77.000
2017-10-04 00:46:22,599,98.500,98.400,84.000
2017-10-04 00:45:38,507,69.900,22.000,77.000
2017-10-04 00:52:37,301,99.600,0.000,84.000
2017-10-04 00:53:48,290,43.600,0.000,79.000
2017-10-04 00:02:08,291,89.300,0.000,84.000
2017-10-04 00:02:32,493,1.200,3.200,79.000
2017-10-04 00:02:38,507,0.000,24.800,79.000
2017-10-04 00:02:51,373,0.000,0.000,82.000
2017-10-04 00:03:28,350,104.000,0.000,88.000
2017-10-04 00:03:38,507,0.000,24.800,79.000
2017-10-04 00:04:07,667,0.000,100.000,72.000
2017-10-04 00:04:11,549,0.000,100.000,79.000
2017-10-04 00:04:14,188,41.300,100.000,84.000
2017-10-04 00:04:17,242,0.000,0.000,52.000
2017-10-04 00:04:38,507,40.300,23.200,79.000
2017-10-04 00:54:17,242,0.000,0.000,70.000
2017-10-04 00:54:22,599,98.500,97.600,82.000
2017-10-04 00:54:25,317,0.000,0.000,67.000
2017-10-04 00:54:59,217,87.300,82.000,82.000
2017-10-04 00:04:59,217,90.700,82.000,86.000
2017-10-04 00:05:01,317,0.000,0.000,64.000
2017-10-04 00:05:08,279,101.800,100.000,85.000
2017-10-04 00:05:11,549,0.000,100.000,79.000
2017-10-04 00:05:14,188,78.400,100.000,83.000
2017-10-04 00:06:00,103,0.000,54.800,78.000
2017-10-04 00:06:01,317,0.000,0.000,64.000
2017-10-04 00:06:07,98,0.000,86.800,78.000
2017-10-04 00:56:17,242,0.000,0.000,70.000
2017-10-04 00:57:28,350,102.500,2.000,88.000
2017-10-04 00:57:38,507,0.000,25.600,78.000
2017-10-04 00:47:50,434,100.400,100.000,86.000
2017-10-04 00:48:25,317,0.000,0.000,66.000
2017-10-04 00:49:14,188,100.700,100.000,90.000
2017-10-04 00:49:22,599,98.500,98.400,83.000
2017-10-04 00:50:17,242,0.000,0.000,69.000
2017-10-04 00:50:38,507,45.600,21.200,76.000
2017-10-04 00:50:48,290,16.900,0.000,81.000
2017-10-04 00:51:08,279,86.600,100.000,84.000
2017-10-04 00:51:17,242,0.000,0.000,69.000
2017-10-04 00:51:25,317,0.000,0.000,67.000
2017-10-04 00:58:59,217,104.400,82.000,89.000
2017-10-04 00:06:28,350,103.600,0.000,87.000
2017-10-04 00:07:00,103,0.000,56.400,78.000
2017-10-04 00:07:14,188,56.800,100.000,90.000
2017-10-04 00:59:38,507,0.000,28.000,76.000
2017-10-04 00:07:37,301,92.500,0.000,81.000
2017-10-04 00:07:59,217,104.700,82.000,89.000
2017-10-04 00:08:07,98,0.000,86.400,78.000
2017-10-04 00:09:00,103,0.000,48.400,78.000
2017-10-04 00:09:17,242,0.000,0.000,55.000
2017-10-04 00:09:28,350,97.400,0.000,90.000
2017-10-04 00:10:00,103,0.000,45.200,78.000
2017-10-04 00:10:09,198,0.700,60.000,79.000
2017-10-04 00:10:14,188,0.000,100.000,81.000
2017-10-04 00:10:38,507,93.800,20.400,88.000
2017-10-04 01:01:37,301,101.700,0.000,82.000
2017-10-04 01:02:01,493,0.000,0.800,78.000
2017-10-04 00:11:09,198,0.000,63.200,79.000
2017-10-04 00:11:32,493,0.500,0.000,78.000
2017-10-04 00:11:38,507,100.700,20.800,87.000
2017-10-04 00:12:00,103,0.000,48.400,78.000
2017-10-04 00:12:11,549,0.000,100.000,78.000
2017-10-04 01:03:38,507,0.000,26.400,77.000
2017-10-04 01:03:43,667,0.000,100.000,67.000
2017-10-04 01:04:01,493,0.000,0.800,77.000
2017-10-04 01:04:14,188,100.300,100.000,85.000
2017-10-04 00:12:32,493,3.000,0.000,77.000
2017-10-04 00:12:48,290,86.600,0.000,89.000
2017-10-04 00:13:07,98,0.000,86.000,78.000
2017-10-04 00:13:32,493,0.000,0.000,77.000
2017-10-04 01:04:59,217,104.300,82.000,86.000
2017-10-04 00:51:59,217,103.200,82.000,85.000
2017-10-04 00:52:28,350,90.200,2.800,87.000
2017-10-04 00:53:17,242,0.000,0.000,70.000
2017-10-04 00:53:22,599,98.400,98.400,83.000
2017-10-04 00:53:32,493,0.000,0.000,77.000
2017-10-04 01:06:07,279,0.000,100.000,83.000
2017-10-04 01:06:37,301,99.900,0.000,83.000
2017-10-04 00:53:50,434,98.600,100.000,83.000
2017-10-04 00:54:37,301,99.900,0.000,84.000
2017-10-04 00:54:50,434,99.300,100.000,83.000
2017-10-04 00:55:17,242,0.000,0.000,70.000
2017-10-04 00:55:08,279,92.500,100.000,88.000
2017-10-04 00:55:37,301,99.900,0.000,83.000
2017-10-04 00:55:48,290,54.900,0.000,80.000
2017-10-04 00:56:22,599,98.400,97.600,81.000
2017-10-04 00:56:25,317,0.000,0.000,68.000
2017-10-04 00:56:32,493,0.000,0.000,77.000
2017-10-04 00:56:37,301,101.400,0.000,82.000
2017-10-04 00:56:48,290,0.000,0.000,81.000
2017-10-04 00:56:50,434,101.600,100.000,85.000
2017-10-04 00:57:14,188,100.700,100.000,87.000
2017-10-04 00:57:37,301,101.000,0.000,81.000
2017-10-04 00:15:07,98,0.000,86.800,78.000
2017-10-04 00:15:37,301,73.300,0.000,86.000
2017-10-04 00:16:09,198,13.100,10.000,80.000
2017-10-04 00:17:07,98,0.000,88.000,78.000
2017-10-04 00:17:22,599,97.400,99.200,84.000
2017-10-04 00:17:28,350,104.300,2.400,85.000
2017-10-04 00:17:50,434,0.000,100.000,73.000
2017-10-04 00:18:07,667,0.000,100.000,68.000
2017-10-04 00:18:32,493,0.000,0.000,76.000
2017-10-04 01:07:01,493,0.000,0.800,76.000
2017-10-04 01:07:48,290,0.000,0.400,78.000
2017-10-04 00:19:17,242,0.000,0.000,61.000
2017-10-04 00:19:22,599,97.500,99.200,84.000
2017-10-04 00:12:38,507,100.900,20.800,89.000
2017-10-04 00:19:35,661,4.400,74.800,60.000
2017-10-04 00:16:38,507,64.400,21.200,86.000
2017-10-04 00:18:39,507,16.000,21.200,78.000
2017-10-04 00:59:59,217,105.100,82.000,90.000
2017-10-04 01:00:28,350,103.600,2.000,87.000
2017-10-04 01:00:38,507,0.000,28.000,77.000
2017-10-04 01:08:48,290,0.000,0.800,77.000
2017-10-04 01:09:14,188,97.200,100.000,89.000
2017-10-04 01:09:59,217,92.800,82.000,87.000
2017-10-04 01:10:37,301,96.700,0.000,84.000
2017-10-04 01:12:07,279,0.000,100.000,78.000
2017-10-04 01:12:43,667,0.000,100.000,69.000
2017-10-04 01:12:50,434,100.400,100.000,85.000
2017-10-04 01:01:22,599,62.300,97.600,82.000
2017-10-04 01:01:28,350,103.600,0.000,90.000
2017-10-04 00:20:59,217,103.600,82.000,88.000
2017-10-04 00:21:28,350,103.600,2.400,86.000
2017-10-04 00:21:30,661,0.000,74.400,61.000
2017-10-04 00:22:07,667,0.000,100.000,69.000
2017-10-04 00:22:11,549,0.000,100.000,78.000
2017-10-04 00:22:48,290,102.800,0.000,89.000
2017-10-04 00:23:01,317,0.000,0.000,68.000
2017-10-04 00:24:11,549,0.000,100.000,78.000
2017-10-04 00:24:14,188,84.000,100.000,83.000
2017-10-04 00:24:17,242,0.000,0.000,63.000
2017-10-04 00:24:22,599,50.700,96.000,79.000
2017-10-04 00:25:48,290,90.200,0.000,77.000
2017-10-04 00:25:50,434,82.200,100.000,82.000
2017-10-04 00:26:14,188,100.700,100.000,82.000
2017-10-04 01:13:43,667,0.000,100.000,69.000
2017-10-04 01:13:48,290,0.000,1.200,77.000
2017-10-04 01:14:07,279,37.400,100.000,80.000
2017-10-04 01:10:28,350,104.700,2.000,85.000
2017-10-04 01:02:43,667,1.300,100.000,66.000
2017-10-04 01:03:17,242,0.000,0.000,72.000
2017-10-04 01:03:59,217,104.300,82.000,90.000
2017-10-04 01:04:37,301,97.600,0.000,85.000
2017-10-04 01:04:48,290,32.300,0.000,79.000
2017-10-04 01:05:17,242,0.000,0.000,72.000
2017-10-04 01:06:22,599,98.400,94.400,83.000
2017-10-04 01:06:48,290,0.000,0.000,79.000
2017-10-04 01:06:59,217,104.700,82.000,89.000
2017-10-04 01:15:22,599,98.500,94.400,83.000
2017-10-04 01:15:50,434,100.900,100.000,85.000
2017-10-04 01:17:22,599,98.900,94.400,83.000
2017-10-04 01:18:17,242,0.000,0.000,74.000
2017-10-04 01:18:07,279,26.900,100.000,81.000
2017-10-04 01:18:37,301,94.000,0.000,86.000
2017-10-04 01:07:07,279,0.000,100.000,82.000
2017-10-04 01:07:43,667,0.000,100.000,68.000
2017-10-04 01:08:07,279,0.000,100.000,80.000
2017-10-04 01:18:43,667,0.000,100.000,69.000
2017-10-04 01:19:29,350,103.600,0.800,87.000
2017-10-04 00:26:32,493,16.200,1.200,78.000
2017-10-04 00:26:59,217,103.600,82.000,87.000
2017-10-04 00:27:17,242,0.000,0.000,64.000
2017-10-04 00:27:28,350,103.600,0.000,88.000
2017-10-04 00:27:50,434,100.400,100.000,87.000
2017-10-04 00:28:07,667,0.000,100.000,69.000
2017-10-04 00:28:11,661,3.600,100.000,61.000
2017-10-04 00:28:28,350,103.700,0.000,90.000
2017-10-04 00:28:32,493,0.000,0.800,77.000
2017-10-04 00:29:48,290,0.000,0.000,78.000
2017-10-04 00:30:07,667,0.000,100.000,69.000
2017-10-04 00:30:14,188,97.500,100.000,82.000
2017-10-04 00:30:17,242,0.000,0.000,65.000
2017-10-04 00:30:22,599,0.000,99.200,73.000
2017-10-04 00:30:28,350,18.300,0.000,87.000
2017-10-04 01:08:59,217,92.800,82.000,84.000
2017-10-04 01:09:38,507,0.000,27.600,77.000
2017-10-04 01:09:37,301,92.200,0.000,85.000
2017-10-04 00:31:14,188,100.300,100.000,81.000
2017-10-04 00:32:07,667,0.000,100.000,69.000
2017-10-04 00:32:11,661,0.100,100.000,65.000
2017-10-04 00:32:14,188,100.300,100.000,81.000
2017-10-04 01:20:48,290,32.000,0.000,78.000
2017-10-04 01:23:26,317,0.000,0.000,64.000
2017-10-04 01:24:07,279,78.400,100.000,87.000
2017-10-04 01:24:29,350,0.700,0.800,86.000
2017-10-04 01:24:48,290,73.100,0.000,79.000
2017-10-04 01:25:26,317,0.000,0.000,64.000
2017-10-04 01:10:43,667,0.000,100.000,69.000
2017-10-04 01:11:37,301,1.100,0.000,81.000
2017-10-04 01:12:48,290,0.000,1.200,78.000
2017-10-04 01:12:59,217,67.700,82.000,84.000
2017-10-04 01:13:07,279,12.100,100.000,78.000
2017-10-04 01:13:17,242,0.000,0.000,73.000
2017-10-04 01:13:59,217,73.100,82.000,80.000
2017-10-04 01:14:14,188,100.700,100.000,88.000
2017-10-04 01:14:43,667,0.000,100.000,69.000
2017-10-04 01:14:59,217,62.100,82.000,80.000
2017-10-04 01:15:07,279,32.000,100.000,81.000
2017-10-04 01:15:37,301,100.700,0.000,85.000
2017-10-04 00:32:32,493,0.500,1.600,78.000
2017-10-04 00:33:17,242,0.000,0.000,66.000
2017-10-04 00:33:59,217,104.000,82.000,89.000
2017-10-04 00:34:07,667,0.000,100.000,69.000
2017-10-04 00:34:28,350,103.600,1.200,89.000
2017-10-04 00:34:32,493,51.000,2.000,78.000
2017-10-04 00:34:37,301,46.700,0.000,82.000
2017-10-04 00:34:50,434,0.000,100.000,84.000
2017-10-04 00:35:14,188,100.600,100.000,82.000
2017-10-04 01:15:48,290,0.000,0.800,78.000
2017-10-04 01:16:14,188,100.700,100.000,87.000
2017-10-04 01:16:59,217,0.000,82.000,72.000
2017-10-04 01:25:43,667,0.000,100.000,68.000
2017-10-04 01:25:14,188,99.900,100.000,84.000
2017-10-04 01:26:29,350,102.500,0.000,89.000
2017-10-04 00:35:32,493,30.600,4.000,79.000
2017-10-04 00:35:50,434,0.000,100.000,82.000
2017-10-04 00:36:14,188,100.700,100.000,83.000
2017-10-04 00:29:39,507,103.600,20.800,74.000
2017-10-04 00:37:22,599,58.500,100.000,75.000
2017-10-04 00:37:37,301,76.700,0.000,82.000
2017-10-04 00:36:59,217,96.900,82.000,87.000
2017-10-04 01:27:43,667,0.000,100.000,68.000
2017-10-04 01:27:37,301,80.300,0.000,86.000
2017-10-04 01:28:22,599,98.700,91.600,85.000
2017-10-04 01:29:14,188,101.000,100.000,84.000
2017-10-04 01:29:17,242,0.000,0.000,75.000
2017-10-04 01:31:14,188,100.300,100.000,85.000
2017-10-04 01:17:48,290,11.700,0.000,78.000
2017-10-04 01:17:50,434,101.000,100.000,86.000
2017-10-04 01:18:14,188,100.400,100.000,78.000
2017-10-04 01:18:26,317,0.000,0.000,65.000
2017-10-04 01:31:48,290,95.900,0.000,84.000
2017-10-04 01:32:17,242,0.000,0.000,75.000
2017-10-04 01:32:48,290,98.600,0.000,85.000
2017-10-04 01:33:14,188,0.000,100.000,80.000
2017-10-04 00:38:50,434,99.400,100.000,86.000
2017-10-04 00:39:48,290,103.000,0.000,83.000
2017-10-04 00:14:08,279,101.000,100.000,90.000
2017-10-04 00:15:08,279,101.000,100.000,86.000
2017-10-04 00:18:08,279,86.100,100.000,87.000
