horaToma,Asset_id,A_Speed,Curr_fLevel,Curr_Temp
2017-10-01 00:08:49,523,0.000,23.200,78.000
2017-10-01 00:08:51,290,0.000,1.200,78.000
2017-10-01 00:09:11,394,0.000,100.000,78.000
2017-10-01 00:09:53,461,18.600,34.400,83.000
2017-10-01 00:11:24,338,32.900,90.800,69.000
2017-10-01 00:11:19,598,98.800,55.200,85.000
2017-10-01 00:11:28,629,0.000,100.000,54.000
2017-10-01 00:11:35,661,3.200,50.800,73.000
2017-10-01 00:10:14,544,1.100,0.000,84.000
2017-10-01 00:51:28,629,98.700,97.600,84.000
2017-10-01 00:51:58,290,100.700,0.000,83.000
2017-10-01 00:52:02,512,97.600,5.200,86.000
2017-10-01 00:52:08,5,37.900,0.000,80.000
2017-10-01 00:44:21,372,62.700,80.800,83.000
2017-10-01 00:49:21,372,97.200,85.200,85.000
2017-10-01 00:51:21,372,91.300,84.400,87.000
2017-10-01 00:53:21,372,0.000,86.400,84.000
2017-10-01 00:53:44,394,0.000,0.000,69.000
2017-10-01 00:52:28,629,99.000,98.400,84.000
2017-10-01 00:54:28,629,98.700,98.400,84.000
2017-10-01 00:54:29,609,35.400,49.200,82.000
2017-10-01 00:12:19,598,99.300,54.800,86.000
2017-10-01 00:12:24,338,0.000,90.800,70.000
2017-10-01 00:12:35,661,0.000,52.800,73.000
2017-10-01 00:12:43,235,0.000,0.000,82.000
2017-10-01 00:12:58,290,0.000,0.800,79.000
2017-10-01 00:13:11,394,0.000,100.000,77.000
2017-10-01 00:13:14,544,38.100,0.000,82.000
2017-10-01 00:13:19,598,99.400,55.200,85.000
2017-10-01 00:13:29,609,57.900,70.400,88.000
2017-10-01 00:13:43,235,0.000,0.000,82.000
2017-10-01 00:13:53,461,101.700,25.200,88.000
2017-10-01 00:13:58,340,0.000,0.000,0.000
2017-10-01 00:14:08,416,0.000,28.800,58.000
2017-10-01 00:14:21,372,101.100,84.800,85.000
2017-10-01 00:15:28,629,0.000,100.000,53.000
2017-10-01 00:16:08,5,0.000,0.000,81.000
2017-10-01 00:54:44,394,0.000,0.000,69.000
2017-10-01 00:55:02,512,100.300,13.600,85.000
2017-10-01 00:55:24,338,99.000,89.600,84.000
2017-10-01 00:56:28,629,98.700,99.200,83.000
2017-10-01 00:56:29,609,46.800,56.800,79.000
2017-10-01 00:45:19,598,98.500,54.800,86.000
2017-10-01 00:56:44,394,0.000,0.000,69.000
2017-10-01 00:56:50,340,0.000,93.200,70.000
2017-10-01 00:57:21,372,101.700,85.600,87.000
2017-10-01 00:47:19,598,99.000,56.400,85.000
2017-10-01 00:57:29,609,64.800,61.200,81.000
2017-10-01 00:17:08,5,34.500,0.000,79.000
2017-10-01 00:17:11,394,0.000,100.000,77.000
2017-10-01 00:17:14,544,26.600,0.000,82.000
2017-10-01 00:17:21,372,56.000,83.600,85.000
2017-10-01 00:18:30,29,93.100,79.600,86.000
2017-10-01 00:18:35,661,0.000,57.200,73.000
2017-10-01 00:18:39,480,0.000,0.000,71.000
2017-10-01 00:18:49,523,101.600,25.600,81.000
2017-10-01 00:19:08,5,41.800,0.000,79.000
2017-10-01 00:19:14,544,13.400,0.000,81.000
2017-10-01 00:19:19,416,0.000,28.400,58.000
2017-10-01 00:19:28,629,0.000,100.000,53.000
2017-10-01 00:19:43,235,0.000,0.000,83.000
2017-10-01 00:20:14,544,15.300,0.000,80.000
2017-10-01 00:01:00,512,34.900,1.600,84.000
2017-10-01 00:01:28,629,0.000,100.000,54.000
2017-10-01 00:01:30,29,0.000,92.400,78.000
2017-10-01 00:58:08,5,0.500,0.000,81.000
2017-10-01 00:58:24,338,99.200,87.600,79.000
2017-10-01 00:58:44,394,0.000,0.000,68.000
2017-10-01 00:01:43,235,0.000,0.000,80.000
2017-10-01 00:01:20,198,0.000,0.000,0.000
2017-10-01 00:02:11,523,0.000,22.000,78.000
2017-10-01 00:02:43,235,0.000,0.000,80.000
2017-10-01 00:02:51,290,49.300,0.000,79.000
2017-10-01 00:03:11,394,0.000,100.000,78.000
2017-10-01 00:03:11,523,0.000,24.400,78.000
2017-10-01 00:03:22,340,0.000,93.200,44.000
2017-10-01 00:59:00,661,5.400,100.000,70.000
2017-10-01 00:59:08,5,44.500,0.000,79.000
2017-10-01 00:59:19,416,29.200,28.400,81.000
2017-10-01 01:00:00,661,0.000,100.000,72.000
2017-10-01 00:20:19,416,0.000,28.800,59.000
2017-10-01 00:20:21,372,0.000,78.000,81.000
2017-10-01 00:20:30,29,91.600,81.600,87.000
2017-10-01 00:20:58,340,0.000,92.800,52.000
2017-10-01 00:20:58,290,10.600,0.000,80.000
2017-10-01 00:17:29,609,52.400,38.000,88.000
2017-10-01 00:22:14,544,2.000,0.000,80.000
2017-10-01 00:22:21,372,86.000,82.400,84.000
2017-10-01 00:22:30,29,99.900,84.800,77.000
2017-10-01 00:22:44,480,0.000,0.000,71.000
2017-10-01 00:23:02,512,92.500,5.600,83.000
2017-10-01 00:23:14,544,0.000,0.000,79.000
2017-10-01 00:04:02,512,47.900,5.600,82.000
2017-10-01 00:04:11,523,0.000,24.400,78.000
2017-10-01 00:04:24,338,0.000,90.400,62.000
2017-10-01 00:04:08,5,98.900,0.000,81.000
2017-10-01 00:04:30,29,77.000,87.600,82.000
2017-10-01 00:04:43,235,0.000,0.000,81.000
2017-10-01 00:05:08,5,95.100,0.000,81.000
2017-10-01 00:05:19,598,98.500,57.200,85.000
2017-10-01 00:05:23,229,0.000,0.000,66.000
2017-10-01 00:05:29,609,94.400,78.400,88.000
2017-10-01 00:06:08,5,98.900,0.000,81.000
2017-10-01 00:06:11,523,0.000,24.400,78.000
2017-10-01 00:06:35,661,8.900,56.000,74.000
2017-10-01 00:06:43,235,0.000,0.000,81.000
2017-10-01 00:59:02,512,82.900,6.000,84.000
2017-10-01 01:01:00,661,0.000,100.000,72.000
2017-10-01 01:01:29,609,65.600,68.000,81.000
2017-10-01 01:01:43,235,101.400,0.000,84.000
2017-10-01 01:02:19,416,0.000,28.800,78.000
2017-10-01 01:03:08,5,0.000,0.000,80.000
2017-10-01 01:03:19,416,0.000,28.800,78.000
2017-10-01 01:03:24,338,99.900,88.800,81.000
2017-10-01 00:23:21,372,101.600,83.200,84.000
2017-10-01 00:23:44,394,0.000,0.000,75.000
2017-10-01 00:23:58,340,0.000,90.800,51.000
2017-10-01 00:24:19,598,90.900,54.000,81.000
2017-10-01 00:24:24,338,0.000,90.400,77.000
2017-10-01 00:24:29,609,64.200,71.600,80.000
2017-10-01 00:24:44,394,0.000,0.000,75.000
2017-10-01 00:25:19,416,0.000,28.800,64.000
2017-10-01 00:25:44,394,0.000,0.000,75.000
2017-10-01 00:26:19,416,0.000,28.800,64.000
2017-10-01 00:26:28,629,0.000,100.000,54.000
2017-10-01 00:07:08,5,12.200,0.000,78.000
2017-10-01 00:07:22,340,0.000,92.400,46.000
2017-10-01 00:07:39,480,0.000,0.000,75.000
2017-10-01 00:07:51,290,0.000,0.000,79.000
2017-10-01 00:08:11,394,1.100,100.000,78.000
2017-10-01 00:08:14,544,53.200,0.000,84.000
2017-10-01 00:08:39,480,0.000,0.000,74.000
2017-10-01 00:09:08,5,29.600,0.000,79.000
2017-10-01 00:09:21,372,80.000,86.000,85.000
2017-10-01 00:09:19,598,98.500,56.000,85.000
2017-10-01 00:09:30,29,97.900,84.000,83.000
2017-10-01 00:09:39,480,0.000,0.000,74.000
2017-10-01 00:09:43,235,0.000,0.000,82.000
2017-10-01 00:10:08,5,0.000,0.000,81.000
2017-10-01 00:09:58,290,0.000,0.000,0.000
2017-10-01 01:03:29,609,0.700,49.200,79.000
2017-10-01 01:03:43,235,101.400,0.000,86.000
2017-10-01 01:04:50,340,30.800,89.600,74.000
2017-10-01 01:04:58,290,99.900,0.000,78.000
2017-10-01 01:05:29,609,0.000,37.200,80.000
2017-10-01 01:06:08,5,0.000,0.000,79.000
2017-10-01 01:06:19,416,0.000,28.800,78.000
2017-10-01 00:26:29,609,71.300,60.400,78.000
2017-10-01 00:26:35,661,0.000,58.000,73.000
2017-10-01 00:26:44,394,0.000,0.000,74.000
2017-10-01 00:27:02,512,79.300,2.000,83.000
2017-10-01 00:27:08,5,98.600,0.000,84.000
2017-10-01 00:27:43,235,4.200,0.000,83.000
2017-10-01 00:27:44,394,0.000,0.000,74.000
2017-10-01 00:27:58,340,0.000,92.000,52.000
2017-10-01 00:27:58,290,67.700,0.800,91.000
2017-10-01 00:10:39,480,0.000,0.000,73.000
2017-10-01 00:11:43,235,0.000,0.000,82.000
2017-10-01 00:11:58,290,0.000,0.800,79.000
2017-10-01 00:12:08,5,0.000,0.000,79.000
2017-10-01 00:12:11,394,0.000,100.000,77.000
2017-10-01 01:07:58,290,101.700,1.200,83.000
2017-10-01 01:08:21,372,101.200,86.400,84.000
2017-10-01 01:08:49,523,101.400,24.400,81.000
2017-10-01 00:28:21,372,57.100,84.800,84.000
2017-10-01 00:28:44,480,0.000,0.000,70.000
2017-10-01 00:29:24,338,0.000,90.400,78.000
2017-10-01 00:29:35,661,0.000,58.000,73.000
2017-10-01 00:30:02,512,99.600,6.000,85.000
2017-10-01 00:30:30,29,98.600,78.000,85.000
2017-10-01 00:30:43,235,32.300,0.000,85.000
2017-10-01 00:30:58,340,0.000,94.000,60.000
2017-10-01 00:11:14,544,28.400,0.000,83.000
2017-10-01 00:12:28,629,0.000,100.000,54.000
2017-10-01 00:12:29,609,67.000,70.800,87.000
2017-10-01 00:13:02,512,94.700,9.200,84.000
2017-10-01 00:13:08,416,0.000,28.800,59.000
2017-10-01 00:13:30,29,101.700,80.800,86.000
2017-10-01 00:31:19,416,2.300,28.800,66.000
2017-10-01 00:31:43,235,54.400,0.000,83.000
2017-10-01 00:31:49,523,101.700,27.200,85.000
2017-10-01 00:31:58,340,21.300,95.600,61.000
2017-10-01 00:31:58,290,84.100,0.800,87.000
2017-10-01 00:32:08,5,98.600,0.000,81.000
2017-10-01 00:32:14,544,0.000,0.000,78.000
2017-10-01 00:14:08,5,3.300,0.000,80.000
2017-10-01 00:14:24,338,13.100,90.800,73.000
2017-10-01 00:14:28,629,0.000,100.000,54.000
2017-10-01 00:14:35,661,0.000,54.800,72.000
2017-10-01 00:14:49,523,0.000,24.000,78.000
2017-10-01 00:15:02,512,97.200,7.200,84.000
2017-10-01 00:15:11,394,0.000,100.000,77.000
2017-10-01 00:15:14,544,11.400,0.000,82.000
2017-10-01 00:15:30,29,76.800,80.400,87.000
2017-10-01 00:15:39,480,0.000,0.000,72.000
2017-10-01 00:15:43,235,0.000,0.000,83.000
2017-10-01 00:15:58,340,0.000,93.600,53.000
2017-10-01 00:16:24,338,15.000,90.800,75.000
2017-10-01 00:16:30,29,71.800,82.000,82.000
2017-10-01 00:16:35,661,0.000,56.800,72.000
2017-10-01 00:16:58,340,0.000,93.200,53.000
2017-10-01 00:17:08,416,0.000,28.800,58.000
2017-10-01 00:17:58,340,0.000,93.200,52.000
2017-10-01 00:17:58,290,1.100,0.000,78.000
2017-10-01 00:18:08,5,44.700,0.000,80.000
2017-10-01 00:18:19,416,0.000,0.000,0.000
2017-10-01 00:18:43,235,0.000,0.000,83.000
2017-10-01 00:57:18,598,99.700,54.800,85.000
2017-10-01 01:10:08,5,98.600,0.000,81.000
2017-10-01 01:10:29,609,26.100,55.600,79.000
2017-10-01 01:11:00,661,0.000,100.000,72.000
2017-10-01 00:32:58,290,95.000,0.400,90.000
2017-10-01 00:33:30,29,98.600,77.600,87.000
2017-10-01 00:33:44,394,0.000,0.000,73.000
2017-10-01 00:34:19,416,4.700,28.800,70.000
2017-10-01 01:11:30,29,0.000,70.000,81.000
2017-10-01 01:11:49,523,102.100,22.000,81.000
2017-10-01 01:11:58,290,101.000,0.000,85.000
2017-10-01 01:12:24,338,99.400,88.000,81.000
2017-10-01 00:19:19,598,96.300,55.200,85.000
2017-10-01 00:19:30,29,96.600,80.400,85.000
2017-10-01 00:19:49,523,101.700,26.800,81.000
2017-10-01 00:34:35,661,0.000,58.000,73.000
2017-10-01 00:34:44,394,0.000,0.000,73.000
2017-10-01 00:35:14,544,0.000,0.000,78.000
2017-10-01 00:35:19,416,40.800,28.800,77.000
2017-10-01 00:36:28,609,71.800,70.400,81.000
2017-10-01 00:36:43,235,64.800,0.000,82.000
2017-10-01 00:37:02,512,95.900,8.400,85.000
2017-10-01 00:37:08,5,99.100,0.000,82.000
2017-10-01 00:37:24,338,47.400,89.600,79.000
2017-10-01 00:37:49,523,101.700,24.400,83.000
2017-10-01 01:01:18,598,98.400,52.800,85.000
2017-10-01 01:13:30,29,87.700,72.800,85.000
2017-10-01 01:13:36,340,0.000,0.000,0.000
2017-10-01 01:05:28,629,25.400,98.400,85.000
2017-10-01 01:14:08,5,97.900,0.000,81.000
2017-10-01 01:07:28,629,82.500,97.600,81.000
2017-10-01 01:08:28,629,7.800,98.400,86.000
2017-10-01 01:14:49,523,101.400,22.000,80.000
2017-10-01 01:14:58,290,101.400,0.800,86.000
2017-10-01 01:07:20,598,93.100,53.200,90.000
2017-10-01 01:15:30,29,89.600,74.400,79.000
2017-10-01 01:15:44,394,0.000,0.000,65.000
2017-10-01 00:20:43,235,0.000,0.000,83.000
2017-10-01 00:20:49,523,101.400,26.400,81.000
2017-10-01 00:21:14,544,6.000,0.000,80.000
2017-10-01 00:21:24,338,2.300,88.400,79.000
2017-10-01 00:21:35,661,0.000,57.200,73.000
2017-10-01 00:18:29,609,73.400,34.000,86.000
2017-10-01 00:20:29,609,86.100,53.600,83.000
2017-10-01 00:23:28,629,0.000,100.000,53.000
2017-10-01 00:23:35,661,0.000,57.200,72.000
2017-10-01 00:23:49,523,101.400,28.800,82.000
2017-10-01 00:23:29,609,65.100,62.000,80.000
2017-10-01 00:25:02,512,79.200,9.200,83.000
2017-10-01 00:38:21,372,101.700,83.600,83.000
2017-10-01 00:38:35,661,8.200,58.000,74.000
2017-10-01 00:39:02,512,99.300,5.200,83.000
2017-10-01 00:39:19,416,65.300,28.800,86.000
2017-10-01 00:39:30,29,84.300,76.000,83.000
2017-10-01 00:40:21,372,98.200,82.800,83.000
2017-10-01 00:40:29,609,49.800,57.600,81.000
2017-10-01 00:40:49,523,100.700,24.400,85.000
2017-10-01 00:40:58,290,96.600,0.000,89.000
2017-10-01 00:41:02,512,78.700,8.400,83.000
2017-10-01 00:41:29,609,52.900,54.000,81.000
2017-10-01 00:42:08,5,99.300,0.000,81.000
2017-10-01 00:42:24,338,56.300,80.800,84.000
2017-10-01 00:41:30,29,78.100,75.600,87.000
2017-10-01 00:43:00,661,0.000,60.400,72.000
2017-10-01 00:27:28,629,0.000,100.000,54.000
2017-10-01 00:27:35,661,0.000,58.000,73.000
2017-10-01 01:16:24,338,36.500,86.800,83.000
2017-10-01 01:16:30,29,54.200,80.800,76.000
2017-10-01 01:17:19,416,0.000,28.800,78.000
2017-10-01 01:17:30,29,76.600,75.200,86.000
2017-10-01 01:17:43,235,0.000,0.000,81.000
2017-10-01 01:17:58,290,71.900,0.000,89.000
2017-10-01 01:18:08,5,99.300,0.000,80.000
2017-10-01 01:18:28,629,98.900,99.200,84.000
2017-10-01 01:18:29,609,43.000,72.400,78.000
2017-10-01 01:19:08,5,99.600,0.000,82.000
2017-10-01 01:13:19,598,59.800,52.000,84.000
2017-10-01 01:19:43,235,99.100,0.000,86.000
2017-10-01 01:19:24,338,91.400,85.200,86.000
2017-10-01 01:17:20,598,7.500,52.800,80.000
2017-10-01 01:20:44,394,0.000,0.000,65.000
2017-10-01 01:20:58,290,73.100,0.400,89.000
2017-10-01 00:27:30,29,99.600,78.000,83.000
2017-10-01 00:27:49,523,101.400,28.400,84.000
2017-10-01 00:28:08,5,100.500,0.000,80.000
2017-10-01 00:28:14,544,0.000,0.000,79.000
2017-10-01 00:28:19,416,0.000,28.800,65.000
2017-10-01 00:28:44,394,0.000,0.000,74.000
2017-10-01 00:28:58,340,4.300,91.200,55.000
2017-10-01 00:29:08,5,96.600,0.000,79.000
2017-10-01 00:29:14,544,0.000,0.000,78.000
2017-10-01 00:29:19,416,0.000,28.800,65.000
2017-10-01 00:16:53,461,101.000,24.800,84.000
2017-10-01 01:21:19,416,0.000,28.800,78.000
2017-10-01 01:21:43,235,99.900,0.000,87.000
2017-10-01 01:07:02,512,101.300,12.000,85.000
2017-10-01 01:08:01,512,94.100,4.800,85.000
2017-10-01 01:21:20,598,0.000,58.400,73.000
2017-10-01 00:18:53,461,99.900,20.800,87.000
2017-10-01 01:14:01,512,95.900,2.400,87.000
2017-10-01 00:29:43,235,29.100,0.000,83.000
2017-10-01 00:30:14,544,0.000,0.000,78.000
2017-10-01 00:31:02,512,98.600,5.600,85.000
2017-10-01 00:31:30,29,92.400,76.400,86.000
2017-10-01 00:32:44,394,0.000,0.000,73.000
2017-10-01 00:32:43,235,50.500,0.000,85.000
2017-10-01 00:32:58,340,26.500,93.200,61.000
2017-10-01 00:44:00,661,0.000,68.000,72.000
2017-10-01 00:42:02,512,98.600,5.200,85.000
2017-10-01 00:44:58,290,97.600,0.000,77.000
2017-10-01 00:45:02,512,105.100,10.400,83.000
2017-10-01 00:45:28,629,99.000,99.200,84.000
2017-10-01 00:46:02,512,101.600,6.800,81.000
2017-10-01 00:46:08,5,96.900,0.000,81.000
2017-10-01 00:46:19,416,89.600,28.800,79.000
2017-10-01 00:46:28,629,98.700,98.400,84.000
2017-10-01 00:46:50,340,0.000,90.800,68.000
2017-10-01 00:47:43,235,97.200,0.000,85.000
2017-10-01 00:48:00,661,0.000,96.000,73.000
2017-10-01 00:48:28,629,61.700,98.400,87.000
2017-10-01 00:49:00,661,0.000,97.600,73.000
2017-10-01 00:35:19,598,98.800,57.200,84.000
2017-10-01 00:49:43,235,101.700,0.000,87.000
2017-10-01 00:49:50,340,0.000,93.200,67.000
2017-10-01 00:50:02,512,91.600,4.800,85.000
2017-10-01 00:33:08,5,99.500,0.000,80.000
2017-10-01 00:33:21,372,101.700,84.000,84.000
2017-10-01 00:33:43,235,74.900,0.000,84.000
2017-10-01 01:15:01,512,99.300,3.200,88.000
2017-10-01 01:20:01,512,100.300,1.600,87.000
2017-10-01 01:23:24,338,98.800,86.000,79.000
2017-10-01 01:23:29,609,71.700,77.200,82.000
2017-10-01 01:23:49,523,101.900,19.600,84.000
2017-10-01 01:24:01,512,56.600,4.000,83.000
2017-10-01 01:25:08,5,80.800,0.000,82.000
2017-10-01 01:25:21,372,101.400,87.600,83.000
2017-10-01 01:26:00,661,0.000,100.000,72.000
2017-10-01 01:26:01,512,2.100,8.000,81.000
2017-10-01 00:35:21,372,101.000,82.800,82.000
2017-10-01 00:35:43,235,37.100,0.000,85.000
